Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_x,ori_y,ori_z
dynamic,外套右邊,run,21.75461671,34.29280639,34.85142655,1407.461284,12486.01509,4723.387238,14.42522516,2.894323945,12.03357759,5.516240895,11.08199014,50.58613233,27.1405004,1336.008324,6503,2115
dynamic,外套右邊,run,22.55027244,41.98126203,36.53804278,1415.801615,12370.3073,5460.325904,14.43778138,3.384656429,11.97228567,5.032718301,11.13323915,48.37326725,34.28382084,1065.998123,6916,2346
dynamic,外套右邊,run,21.65296071,36.61737259,37.73076933,1300.732175,12794.46145,4641.483758,13.98011642,2.771740735,12.35365495,4.964616895,10.23131437,51.04958084,27.07560966,918.838356,6467,2084
dynamic,外套右邊,run,20.97438446,43.94556078,42.16875092,1223.7905,11926.75337,4626.736939,13.82146065,2.70363903,11.60453634,5.904420316,9.633730888,47.93153406,27.44878866,947.4892769,6309,2035
dynamic,外套右邊,run,22.54247688,39.87513718,43.00639201,1235.476572,12238.214,5316.062439,14.21857888,3.350605726,11.25721744,5.420898497,9.72758425,46.99747521,31.43950501,1407.935358,6698,2494
dynamic,外套右邊,run,19.89469674,34.91027369,37.53771561,1204.058126,12588.39796,5190.288459,14.28668062,3.71835494,12.72821549,5.209782898,9.480435034,50.44443888,29.99606373,1632.220413,6576,2387
dynamic,外套右邊,run,26.91898719,44.91808302,48.38881762,1246.723168,12085.16037,5339.036358,14.37861799,3.616202235,12.1084893,6.667160511,9.791279895,48.55229952,29.39789375,2645.669205,6539,2137
dynamic,外套右邊,run,30.23747939,50.18344222,39.89851877,1746.975603,12674.2651,3816.470744,14.52024831,3.854558468,12.72140449,5.23702395,13.61205537,50.98481559,23.10436485,2895.448667,6376,2654
dynamic,外套右邊,run,28.12939411,50.42880887,39.49271527,1705.84978,12876.19441,3788.604345,14.34765298,3.71835494,12.62606271,5.100820005,13.18172363,48.23099178,23.94999188,2143.132762,6212,2456
dynamic,外套右邊,run,28.34061855,55.39423193,43.2797794,1342.05428,14392.56748,3720.14792,14.78956947,3.827317715,13.0074321,5.727356106,10.54874661,49.39971971,21.55421937,1421.84588,5113,2473
dynamic,外套右邊,run,29.18783996,51.34157939,45.77438311,1462.977251,13211.70202,4918.068825,14.97621077,3.234832644,12.75545546,5.76140666,11.47340019,51.12949664,30.96287576,3312.403946,6415,2485
dynamic,外套右邊,run,28.09571742,48.19392103,37.67557399,1774.987093,13110.04742,3801.501652,14.36648736,3.08500874,12.0267669,4.842033684,13.55413726,48.9149679,23.30926558,1142.26363,6169,2289
dynamic,外套右邊,run,28.67263802,51.7651549,37.8700774,1657.977539,13517.66448,3701.832105,14.63314824,3.500429392,12.31960464,4.82841336,12.75601556,46.92946854,22.37739133,1144.255079,5738,2473
dynamic,外套右邊,run,33.19216522,52.84615407,36.28966976,2030.098535,12459.75758,3335.885592,14.04534519,3.766026258,13.07553391,4.889704674,15.53824651,48.57664616,21.06203387,1712.379251,6053,2434
dynamic,外套右邊,run,30.0188404,50.16997933,34.30651614,1670.02206,12767.72543,3446.057098,14.01225196,3.119059563,12.41494656,5.087199688,12.74454263,47.9191588,20.50718987,1543.868209,5954,2510
dynamic,外套右邊,run,30.46618484,49.45140996,36.81649131,1738.319343,12721.48391,3533.003381,14.21496099,3.548100471,13.06872411,4.985047579,13.42626161,47.60308426,20.94086846,2317.402043,6027,2297
dynamic,外套右邊,run,27.61920523,54.48689247,43.45109437,1887.456548,13571.19623,3848.834649,14.82808948,3.738785505,12.80993706,5.264264166,14.40820009,50.59205559,22.62859643,1511.186852,5680,2212
dynamic,外套右邊,run,30.55025749,53.73826495,41.48504347,1391.521537,13333.40349,3199.869744,13.97043321,3.909039736,11.89056361,4.52195546,10.95109347,49.35094086,19.48096949,615.1005249,5497,2299
dynamic,外套右邊,run,27.46525184,48.80593242,44.73133822,1389.625989,12918.14051,5195.224319,14.73998284,3.159920692,11.81565202,5.305125475,10.79624725,52.08365911,31.41537683,1787.054916,6040,2128
dynamic,外套右邊,run,28.07906124,49.55309818,50.73782952,1377.454599,12534.67427,5699.748091,14.77648115,2.049862266,12.19702086,6.088295579,10.72422079,51.0976062,37.45050449,1596.269303,6219,1862
dynamic,外套右邊,run,26.11968596,52.7197017,52.88646993,1266.408034,13492.53615,6289.598183,15.41216829,2.342699766,13.0755344,6.401563525,9.95867559,51.44379851,39.08996276,1749.224411,5575,1645
dynamic,外套右邊,run,26.13421656,44.0434328,50.016827,1269.805726,13156.62215,5440.743958,14.9186435,2.683208466,12.06081796,5.972522497,9.817153801,46.5977331,35.01938626,3091.934372,5905,2091
dynamic,外套右邊,run,25.33794022,47.63935337,40.56234892,1158.558244,13350.38088,4274.915229,14.32275329,2.628727138,13.06191355,5.482189655,8.996111022,47.39035165,25.79355649,3279.895283,5810,2060
dynamic,外套右邊,run,25.08450076,40.97147689,35.5267467,1155.444395,13286.60891,3930.748245,14.27657178,3.561720967,11.31169868,5.325556099,8.95327467,43.30843437,23.10693427,2685.628967,5842,2259
dynamic,外套右邊,run,25.47385857,51.67557826,43.46779948,1112.604062,14787.33748,4374.316517,14.79308093,2.696828842,12.70778418,4.848843813,8.751438695,50.84904136,26.55705552,3167.301659,5344,1951
dynamic,外套右邊,run,27.20678549,49.994125,44.77088954,1159.56057,14530.7589,4524.05953,14.86703516,3.25526309,13.13682485,5.529861033,9.126857617,53.22361191,27.78106986,3590.60527,5563,2190
dynamic,外套右邊,run,22.54639802,32.40624526,30.45764667,967.4813878,12680.36011,2019.832723,14.65017372,3.915849924,3.561720848,3.657063425,7.433632544,7.241493547,9.911249226,721.7779236,2096,1686
dynamic,外套右邊,run,19.32099292,22.43872381,23.78550515,782.9652001,12877.55746,1430.617865,14.44331468,3.643442988,3.023716927,3.023717046,6.025682153,3.79195302,7.243675688,537.029129,1967,1408
dynamic,外套右邊,run,19.55386432,24.74000542,20.62132306,796.9785438,12453.52902,1283.519093,14.09674068,3.834127903,3.193971157,2.62191686,6.186015229,4.482441169,5.265053226,550.745224,1891,1547
dynamic,外套右邊,run,17.70802904,22.22002038,18.3204339,725.8697698,12431.71094,1305.241107,14.05151688,3.527670026,2.792171478,2.560625553,5.583586996,4.081091327,4.958023656,526.8265076,1455,1506
dynamic,外套右邊,run,25.32452009,24.93888289,22.96502341,1469.737371,11532.6518,1541.769252,14.7474315,4.13377551,3.023717403,3.425517499,8.531739054,4.277701841,6.48771043,652.0131378,2153,1489
dynamic,外套右邊,run,15.53613451,17.12403867,22.59987015,823.4893867,993.0275528,11160.07756,13.5143644,3.221212223,3.050957955,1.797885895,4.748085013,5.679067429,2.135221353,263.1259619,637,481
dynamic,外套右邊,run,31.00909515,21.57898655,26.11190543,8303.507078,1547.550226,2638.609064,14.48875132,2.533384323,4.004382059,3.445948005,7.938164677,8.461186499,8.907230442,187.5737305,2504,672
dynamic,外套右邊,run,8.597339386,4.368625935,4.835950749,7773.925491,1602.12766,2121.740582,15.39961205,0.08172226,0.081722021,0.08172226,0.008499666,0.009852948,0.007493859,5.415878296,46,46
dynamic,外套右邊,run,18.0261786,16.43744032,16.14163012,7082.553615,1915.051917,2826.686384,15.35194085,1.627631664,2.717259407,1.518668652,1.377204157,2.643921025,1.909332854,257.5180817,650,624
dynamic,外套右邊,run,26.88774139,18.86315103,25.58520484,10732.69672,972.7162013,1423.526022,13.87455873,2.220116138,3.67749387,4.842033505,3.7271448,5.764521558,10.07062906,469.0697327,6404,1081
dynamic,外套右邊,run,23.13926899,16.4051445,19.68824945,11507.37511,532.6958473,651.3822368,12.83834826,2.165636063,3.064578354,2.751310229,2.459344264,3.8395081,5.078282785,393.4297638,8060,1027
dynamic,外套右邊,run,44.46523053,25.97307968,26.78989869,12506.32615,1242.871535,1299.316902,13.85487308,4.903325081,3.793266892,4.290409446,20.67193665,8.605824733,9.750758471,1101.740349,6594,1672
dynamic,外套右邊,run,54.35473451,31.22333531,38.17035926,13671.80372,1861.675682,2471.204335,14.51056514,11.79522121,4.56962657,5.591152906,47.40746761,12.36195441,18.91843451,3785.243961,7810,3019
dynamic,外套右邊,run,46.38061485,33.09361612,36.60975919,14526.61033,2255.405308,2528.46855,15.22935771,11.2027359,5.202972889,5.74778676,43.8689627,14.94112804,19.14540853,2376.963318,8792,2826
dynamic,外套右邊,run,51.63243049,29.83231296,43.79214287,14295.79472,1936.345759,4027.85293,15.54581804,13.06191349,4.542385817,6.919137001,49.47882739,13.41919237,30.76847741,1872.932022,8667,3295
dynamic,外套右邊,run,38.59474995,27.09154265,34.73126126,13851.20081,1562.36535,2517.786868,14.03332096,12.92571056,3.834128022,4.828413248,48.79516491,11.21210946,18.03053434,1694.822556,9276,3514
dynamic,外套右邊,run,52.26908062,31.03833778,37.83074066,15137.3321,2073.001585,2994.950609,15.38301225,13.90637517,5.066769123,6.84422493,53.29134814,14.61507997,22.30607443,1840.753174,8886,3249
dynamic,外套右邊,run,53.77814186,28.74293835,38.47058288,13896.90952,1981.556765,2865.325593,14.45853114,13.38880169,4.256358743,5.345986485,51.29694756,14.35801824,20.45891361,1511.786392,7841,3346
dynamic,外套右邊,run,56.08153611,31.59142165,40.72070464,14812.45119,1793.125522,2866.904664,14.63878791,14.92109017,4.201877236,5.979332685,59.71154391,12.86092288,21.26406852,3400.366852,7503,3721
dynamic,外套右邊,run,51.49212229,28.3316112,40.79794482,13844.20308,1803.276086,3189.413321,14.3284994,13.88594425,3.445948005,5.49581027,58.569964,12.40217473,23.5648881,3265.389668,9221,3871
dynamic,外套右邊,run,55.99222644,27.05225761,36.137882,13561.98847,1647.045396,2682.599066,13.99533289,13.66120854,3.3437953,5.461759567,57.42539975,12.13987449,18.94353271,2991.125794,8872,3835
dynamic,外套右邊,run,51.03800501,29.95754927,36.44366765,14840.36171,2057.44695,3187.338531,14.79020788,14.59420335,3.902229667,5.693305492,60.97265919,14.49706696,23.63039397,2564.786416,7731,3689
dynamic,外套右邊,run,56.78563337,27.90845735,33.08330201,15152.11306,1818.704184,2335.3564,14.4883256,14.60782211,4.05886364,6.129156351,61.01253992,13.50179644,16.89118117,3410.965775,8281,3485
dynamic,外套右邊,run,56.10398393,29.34348037,34.22629488,13882.00686,1829.506999,2770.115955,14.11004176,14.02214834,3.888609052,5.972522378,58.88735582,13.66603921,20.35654004,3529.728874,8312,3932
dynamic,外套右邊,run,52.14380051,23.78009927,39.38933176,13214.8137,1325.094789,3376.316467,13.66174082,14.99600279,2.512954175,6.204068422,61.30640715,10.12760522,24.84570584,3696.898492,7899,3721
dynamic,外套右邊,run,50.36219484,25.29307294,36.9458694,13196.54831,1561.825724,2848.786817,13.79411351,14.03576899,3.371036053,5.727355957,59.45135454,11.8878287,21.10841579,3041.027517,8380,3696
dynamic,外套右邊,run,54.56918124,27.50380468,37.688749,13008.31713,1573.533495,2722.337788,13.7569768,14.01533818,3.983951807,5.393657804,56.90301025,12.1609836,20.37917247,2015.664553,8577,3706
dynamic,外套右邊,run,58.41914595,28.61278067,45.14718921,11974.78763,1600.899936,3842.727697,13.72675667,13.16406631,2.45166254,5.979332924,56.65178197,12.13088976,28.63674895,1174.613095,8949,4151
dynamic,外套右邊,run,58.06469803,28.49669441,43.13611269,13457.41559,1764.773245,3845.546888,14.89416943,14.03576875,3.520859838,6.680780411,59.75480403,13.09998684,29.03582084,1044.49117,8925,3913
dynamic,外套右邊,run,51.24845898,27.3235037,42.44930989,11918.18926,1889.052717,3636.26724,14.19495617,12.39451605,3.486809075,6.708021164,54.3795667,13.91585244,27.44634749,907.0256386,9241,3776
dynamic,外套右邊,run,52.42107872,28.2568794,41.91585117,12270.51669,1694.078158,3739.986014,13.87828304,12.66011298,2.91475451,5.618393421,54.77554346,12.86912854,28.30385153,2162.102445,9245,4069
dynamic,外套右邊,run,50.91206056,30.46001418,40.66988398,12482.16606,1896.493478,3567.205433,14.26273859,13.47052437,3.691114306,6.170017719,55.68547214,14.11971462,27.28491538,3785.164726,8633,4002
dynamic,外套右邊,run,59.73277627,34.33112807,44.60809549,12928.86474,2114.707298,3599.994627,14.56206705,13.37518203,3.561720967,6.496905804,61.7705566,15.59314256,27.17950581,4511.808841,9476,3947
dynamic,外套右邊,run,56.33287143,28.44418361,40.64745023,12758.51675,1903.805533,2721.464742,13.83135668,13.42966306,4.05886364,5.795458078,59.72457591,14.42097237,20.42477611,5218.083542,8667,3867
dynamic,外套右邊,run,49.54818381,33.76224364,41.78926505,14559.54532,2934.099849,3617.168039,16.00710081,13.926806,6.285790682,6.476475716,60.67576338,20.87182039,27.53660835,5015.991879,9414,3918
dynamic,外套右邊,run,52.59679488,34.24995447,41.66079812,14491.65291,2914.40623,3286.094391,15.76693578,14.21283265,6.054244757,6.34027195,59.47364003,21.40611774,24.95571812,4384.183357,8812,3767
dynamic,外套右邊,run,45.52235915,31.76769171,37.92679317,12946.66319,2054.334598,3136.18153,14.44512357,13.59991711,4.235928059,5.502620459,55.70262685,15.09589762,23.42198781,5355.389833,9061,3861
dynamic,外套右邊,run,43.16409284,32.97085383,41.50348503,14151.96145,2186.749051,3445.745586,14.91396152,14.31498535,4.024812818,5.237023592,58.71787294,15.67839023,24.30347544,3912.03582,9246,3883
dynamic,外套右邊,run,44.20500758,36.10646841,37.2439077,12976.22573,2252.289594,3381.626605,14.51460865,13.36837149,4.113345146,6.38113308,55.52333433,16.56973144,24.96111399,5135.888177,8711,4082
dynamic,外套右邊,run,48.485849,32.58326427,33.47530915,13899.33066,2216.965187,2248.679691,14.44405951,13.65439896,5.427708626,5.652444124,59.10413769,16.66512122,16.56036747,4439.514847,8636,3654
dynamic,外套右邊,run,51.49568226,32.69669814,32.90032502,13444.43016,1974.870318,2270.79368,13.78347265,13.98128676,4.208687544,5.209782839,60.46949864,14.75276896,16.08226984,2885.978874,9067,4048
dynamic,外套右邊,run,54.19549444,30.61018486,36.24394578,14813.51846,2225.853301,2955.486058,14.76232871,15.15944725,4.515145302,5.461759329,63.47460739,16.44110325,22.2154248,2046.914814,8520,3648
dynamic,外套右邊,run,50.50152388,29.7890833,40.27510664,13081.83295,2032.05048,2902.75969,14.36425277,13.64077851,4.576436758,5.979332447,58.27985821,15.73206883,22.07700617,1277.466198,8068,3751
dynamic,外套右邊,run,43.37348095,35.97861856,36.09217563,13592.27509,2641.886009,2994.908118,15.05293166,13.53862602,4.801172376,5.339176416,58.58273182,19.3880577,22.17283634,1222.635063,8813,3835
dynamic,外套右邊,run,57.91435705,33.25970729,37.94458574,14896.63501,3170.730555,3251.41797,15.76118974,16.35803801,5.897610664,5.345986605,66.52397417,22.46500321,24.59012903,2567.921238,9051,3953
dynamic,外套右邊,run,51.86218759,37.72766605,38.78071395,14884.52042,3339.621286,3657.655124,16.16394767,15.7042608,5.168921947,5.918041229,63.24874652,24.62125088,27.8410187,3527.896931,9483,3827
dynamic,外套右邊,run,56.10088233,34.86564353,44.91539721,13294.89394,2637.747185,3495.443086,15.00494121,14.82574797,4.630918145,5.645634174,59.01813668,19.40732416,26.43163201,4756.478306,9141,3832
dynamic,外套右邊,run,54.30329931,32.87020857,38.85831724,13116.3807,2078.711859,2990.262313,14.19250876,13.65439916,3.731975317,5.802268028,61.60157012,15.63011837,22.95459459,2561.339622,9440,3820
dynamic,外套右邊,run,66.54410801,38.22011905,44.06135591,14850.67708,2440.304178,3591.429396,15.70426086,15.40461302,4.807982683,6.326651573,65.93348651,17.97995676,27.96562484,2280.350903,9323,3682
dynamic,外套右邊,run,47.41311798,28.75496438,40.62657778,12619.9454,1760.001866,3419.397469,14.38351286,13.5794872,4.038432956,6.476475477,56.28789388,13.06279809,25.9812281,3398.074005,9453,3971
dynamic,外套右邊,run,54.53001911,31.94544222,39.94936762,11855.48946,1658.284551,3135.518722,13.24770352,13.25259793,3.479998827,6.054244518,58.16674621,12.70088217,23.98373462,3658.179874,8302,3890
dynamic,外套右邊,run,53.40333518,26.52299375,40.631786,11323.46148,1537.82339,2919.800622,12.8118524,12.60563201,2.737689853,5.802268267,56.65194077,11.8553575,22.93237114,3852.029943,7905,3360
dynamic,外套右邊,run,58.31169932,30.84273353,42.88419767,12900.1901,2009.122641,3143.455034,14.1779307,15.0368638,3.868178606,5.952091932,62.07426669,14.9288707,23.3541395,1944.18847,8916,4100
dynamic,外套右邊,run,57.96892075,30.6928387,41.06568737,12501.47892,2091.806198,3345.703347,14.34052361,13.73612046,3.04414773,7.082580805,59.2965407,15.3118403,24.76962075,1450.782801,9341,4151
dynamic,外套右邊,run,58.87415101,33.76226723,42.75345485,13207.39475,2400.574943,3362.752289,14.45225303,14.62144327,4.385751843,7.048530102,62.14424342,16.74928388,25.14997604,1664.101458,9426,4184
dynamic,外套右邊,run,63.69806149,44.79143549,49.78403474,13272.4186,3037.825819,3844.80019,15.20594772,14.75083685,3.888609052,7.01447916,64.01885212,21.01044873,27.416458,988.7037926,9647,4061
dynamic,外套右邊,run,55.33950577,38.53932995,42.37486321,12919.43243,3037.133287,4501.777755,15.50655303,13.67482924,4.903325319,8.233500481,59.78970126,20.41790498,30.78635607,1994.534586,9188,4393
dynamic,外套右邊,run,55.83298704,35.5378747,41.16460314,12005.82132,2387.733262,3795.54145,14.44384666,13.47052336,3.813697457,8.356083155,58.87361794,17.40180581,26.13588358,3723.859319,8970,4070
dynamic,外套右邊,run,57.46836266,32.19647682,48.98008669,12072.60279,2123.503286,4145.215611,14.7537096,13.08234406,3.820507526,8.846415758,60.21259629,15.73326004,28.80392421,4220.148607,9029,4012
dynamic,外套右邊,run,59.54775533,36.59034546,48.94066814,12253.29693,2479.037462,4344.361204,15.10241178,13.4909544,3.834127784,8.485476494,58.71489108,18.14414175,30.46226252,4131.681458,9549,4116
dynamic,外套右邊,run,56.30384563,37.40813301,44.23760824,11867.50829,2964.818561,4450.835339,15.16380983,13.14363587,4.26997894,9.105202436,58.18149717,21.09547146,30.4358342,3478.767198,9048,3985
dynamic,外套右邊,run,57.71317917,36.30312346,47.26968134,12351.30274,2259.740973,4223.130725,14.62804062,14.40351796,3.159920692,7.797649384,62.50161237,16.7825081,29.75606796,4064.386933,8998,3910
dynamic,外套右邊,run,59.44019373,36.73166934,46.62142733,12097.1049,2395.461207,4075.63143,14.51439582,13.68844926,3.275693476,8.029195309,61.74074437,17.2141826,30.52511836,3894.730554,9792,3916
dynamic,外套右邊,run,58.16796151,35.60126414,45.07434074,11712.08535,2378.065983,4026.216314,14.44661335,13.23216748,3.772836447,7.341367483,57.4986267,16.78857462,29.53012949,4327.815511,9319,4300
dynamic,外套右邊,run,58.75941007,37.54312361,49.82219198,11722.88401,2371.047647,3983.38932,14.69380141,12.70778453,4.637728572,7.852130413,56.49121802,17.12079799,30.15056875,2981.94062,9517,4268
dynamic,外套右邊,run,52.59174097,34.86442601,50.20009852,12420.52659,2400.50551,4136.46368,14.65751593,14.41713774,3.568531036,7.416279316,59.64728441,17.44673709,30.78345484,1891.952621,9379,4201
dynamic,外套右邊,run,61.13985896,34.88780136,48.83779072,12936.83812,2447.506428,3697.612002,14.88459263,12.98700213,4.018002629,7.593344212,62.56801985,17.08830738,28.08858629,1452.357513,9386,3924
dynamic,外套右邊,run,57.98794084,37.56322082,51.34398066,11471.44959,2507.654634,4484.647773,14.64432117,13.11639488,3.990761757,7.668255806,59.14578599,18.29455132,33.69477209,1121.941776,8960,4356
dynamic,外套右邊,run,54.50438705,36.35582684,50.51168093,11386.90131,2712.674747,4726.896806,15.24531905,13.09596491,5.345986605,9.234596252,57.43347221,20.08752975,34.55798781,1421.025017,9177,4241
dynamic,外套右邊,run,57.29280466,38.99936607,49.27153072,11963.15761,3249.476568,4977.963838,15.78247153,13.25259829,4.896514893,8.240310192,59.0905243,23.59980577,35.15193559,2348.87809,9243,4066
dynamic,外套右邊,run,55.34363321,37.17684628,49.15094065,11252.20964,2813.886663,4664.296591,15.08613123,10.20163995,4.378941774,9.25502634,54.72465336,20.90893482,32.48204458,1874.065125,8866,3812
dynamic,外套右邊,run,61.95867422,42.5261706,51.42834412,11570.15889,3422.483844,5130.43291,15.46026514,12.52390957,4.365321398,10.03819633,57.36980402,23.86357219,38.15139682,1694.287918,9370,4293
dynamic,外套右邊,run,53.97711825,39.49390194,43.63070348,11517.52541,3274.009452,3871.220601,14.92917799,12.87122899,4.310839951,7.429899454,55.88351661,23.47167017,27.15325295,1269.970184,9760,4153
dynamic,外套右邊,run,61.41719853,44.5777185,53.58270924,12353.34051,3930.831946,4910.218226,16.08541784,12.70097458,5.958901763,9.459331751,59.64693002,28.39945157,33.98903689,2091.614597,8685,4096
dynamic,外套右邊,run,57.50943029,33.67987275,47.21031802,11517.6528,2232.703075,3902.262213,14.14600802,12.85079849,3.166730881,7.450330496,58.57571182,16.54888561,29.22640656,2765.590691,9728,4153
dynamic,外套右邊,run,54.44172284,33.91051522,44.50477868,11755.51501,2314.866196,3926.415961,14.4969448,12.18340123,4.174636722,7.988334179,55.27438563,16.47880088,27.83904252,3706.798826,8832,4384
dynamic,外套右邊,run,44.07881178,34.9288103,44.49100226,12382.63391,2255.410862,3914.754317,14.76573378,12.72140524,3.568531036,7.300506592,54.37862203,16.85681851,28.61325246,2630.54114,9604,3834
